 View Zero , View One , View Two , View Three , View Four 
" $820,000.00 ",,,,
" $820,000.00 ",,,,
" $820,000.00 ",,,,
" $820,000.00 ",,,,
" $820,000.00 ",,,,
" $820,000.00 ",,,,
" $820,000.00 ",,,,
" $820,000.00 ",,,,
" $820,000.00 ",,,,
" $820,000.00 ",,,,
" $820,000.00 ",,,,
" $820,000.00 ",,,,
" $821,000.00 ",,,,
" $822,000.00 ",,,,
" $822,000.00 ",,,,
" $822,000.00 ",,,,
" $822,500.00 ",,,,
" $823,000.00 ",,,,
" $823,000.00 ",,,,
" $823,000.00 ",,,,
" $824,000.00 ",,,,
" $824,000.00 ",,,,
" $824,000.00 ",,,,
" $825,000.00 ",,,,
" $825,000.00 ",,,,
" $825,000.00 ",,,,
" $825,000.00 ",,,,
" $825,000.00 ",,,,
" $825,000.00 ",,,,
" $825,000.00 ",,,,
" $825,000.00 ",,,,
" $825,000.00 ",,,,
" $825,000.00 ",,,,
" $825,000.00 ",,,,
" $825,000.00 ",,,,
" $825,000.00 ",,,,
" $825,000.00 ",,,,
" $825,000.00 ",,,,
" $825,000.00 ",,,,
" $825,000.00 ",,,,
" $825,000.00 ",,,,
" $825,000.00 ",,,,
" $825,000.00 ",,,,
" $825,000.00 ",,,,
" $825,000.00 ",,,,
" $825,000.00 ",,,,
" $825,000.00 ",,,,
" $825,000.00 ",,,,
" $825,000.00 ",,,,
" $825,050.00 ",,,,
" $826,000.00 ",,,,
" $826,000.00 ",,,,
" $826,000.00 ",,,,
" $826,600.00 ",,,,
" $827,000.00 ",,,,
" $827,235.00 ",,,,
" $827,500.00 ",,,,
" $827,500.00 ",,,,
" $828,000.00 ",,,,
" $828,000.00 ",,,,
" $828,200.00 ",,,,
" $828,500.00 ",,,,
" $829,000.00 ",,,,
" $829,000.00 ",,,,
" $829,900.00 ",,,,
" $829,950.00 ",,,,
" $829,995.00 ",,,,
" $830,000.00 ",,,,
" $830,000.00 ",,,,
" $830,000.00 ",,,,
" $830,000.00 ",,,,
" $830,000.00 ",,,,
" $830,000.00 ",,,,
" $830,000.00 ",,,,
" $830,000.00 ",,,,
" $830,000.00 ",,,,
" $830,000.00 ",,,,
" $830,000.00 ",,,,
" $830,000.00 ",,,,
" $830,000.00 ",,,,
" $830,000.00 ",,,,
" $830,000.00 ",,,,
" $830,005.00 ",,,,
" $830,200.00 ",,,,
" $831,000.00 ",,,,
" $831,000.00 ",,,,
" $831,000.00 ",,,,
" $831,500.00 ",,,,
" $831,548.00 ",,,,
" $832,000.00 ",,,,
" $832,500.00 ",,,,
" $832,500.00 ",,,,
" $832,600.00 ",,,,
" $833,000.00 ",,,,
" $834,000.00 ",,,,
" $834,800.00 ",,,,
" $834,950.00 ",,,,
" $834,995.00 ",,,,
" $835,000.00 ",,,,
" $835,000.00 ",,,,
" $835,000.00 ",,,,
" $835,000.00 ",,,,
" $835,000.00 ",,,,
" $835,000.00 ",,,,
" $835,000.00 ",,,,
" $835,000.00 ",,,,
" $835,000.00 ",,,,
" $835,000.00 ",,,,
" $835,000.00 ",,,,
" $835,000.00 ",,,,
" $835,000.00 ",,,,
" $835,000.00 ",,,,
" $835,000.00 ",,,,
" $835,000.00 ",,,,
" $835,100.00 ",,,,
" $836,000.00 ",,,,
" $837,000.00 ",,,,
" $837,219.00 ",,,,
" $837,500.00 ",,,,
" $837,700.00 ",,,,
" $838,000.00 ",,,,
" $838,000.00 ",,,,
" $838,000.00 ",,,,
" $838,300.00 ",,,,
" $838,400.00 ",,,,
" $839,000.00 ",,,,
" $839,704.00 ",,,,
" $839,900.00 ",,,,
" $839,950.00 ",,,,
" $839,990.00 ",,,,
" $840,000.00 ",,,,
" $840,000.00 ",,,,
" $840,000.00 ",,,,
" $840,000.00 ",,,,
" $840,000.00 ",,,,
" $840,000.00 ",,,,
" $840,000.00 ",,,,
" $840,000.00 ",,,,
" $840,000.00 ",,,,
" $840,000.00 ",,,,
" $840,000.00 ",,,,
" $840,000.00 ",,,,
" $840,000.00 ",,,,
" $840,000.00 ",,,,
" $840,000.00 ",,,,
" $840,000.00 ",,,,
" $840,000.00 ",,,,
" $840,000.00 ",,,,
" $840,000.00 ",,,,
" $840,000.00 ",,,,
" $840,500.00 ",,,,
" $842,000.00 ",,,,
" $842,500.00 ",,,,
" $843,000.00 ",,,,
" $843,500.00 ",,,,
" $844,000.00 ",,,,
" $845,000.00 ",,,,
" $845,000.00 ",,,,
" $845,000.00 ",,,,
" $845,000.00 ",,,,
" $845,000.00 ",,,,
" $845,000.00 ",,,,
" $845,000.00 ",,,,
" $845,000.00 ",,,,
" $845,000.00 ",,,,
" $845,000.00 ",,,,
" $845,000.00 ",,,,
" $845,000.00 ",,,,
" $845,950.00 ",,,,
" $846,450.00 ",,,,
" $847,000.00 ",,,,
" $847,093.00 ",,,,
" $847,700.00 ",,,,
" $848,000.00 ",,,,
" $848,000.00 ",,,,
" $848,750.00 ",,,,
" $849,000.00 ",,,,
" $849,000.00 ",,,,
" $849,000.00 ",,,,
" $849,000.00 ",,,,
" $849,000.00 ",,,,
" $849,900.00 ",,,,
" $849,950.00 ",,,,
" $849,990.00 ",,,,
" $850,000.00 ",,,,
" $850,000.00 ",,,,
" $850,000.00 ",,,,
" $850,000.00 ",,,,
" $850,000.00 ",,,,
" $850,000.00 ",,,,
" $850,000.00 ",,,,
" $850,000.00 ",,,,
" $850,000.00 ",,,,
" $850,000.00 ",,,,
" $850,000.00 ",,,,
" $850,000.00 ",,,,
" $850,000.00 ",,,,
" $850,000.00 ",,,,
" $850,000.00 ",,,,
" $850,000.00 ",,,,
" $850,000.00 ",,,,
" $850,000.00 ",,,,
" $850,000.00 ",,,,
" $850,000.00 ",,,,
" $850,000.00 ",,,,
" $850,000.00 ",,,,
" $850,000.00 ",,,,
" $850,000.00 ",,,,
" $850,000.00 ",,,,
" $850,000.00 ",,,,
" $850,000.00 ",,,,
" $850,000.00 ",,,,
" $850,000.00 ",,,,
" $850,000.00 ",,,,
" $850,000.00 ",,,,
" $850,000.00 ",,,,
" $850,000.00 ",,,,
" $850,000.00 ",,,,
" $850,000.00 ",,,,
" $850,000.00 ",,,,
" $850,830.00 ",,,,
" $851,000.00 ",,,,
" $851,000.00 ",,,,
" $851,500.00 ",,,,
" $852,000.00 ",,,,
" $852,000.00 ",,,,
" $852,500.00 ",,,,
" $852,600.00 ",,,,
" $852,880.00 ",,,,
" $853,000.00 ",,,,
" $853,800.00 ",,,,
" $854,000.00 ",,,,
" $855,000.00 ",,,,
" $855,000.00 ",,,,
" $855,000.00 ",,,,
" $855,000.00 ",,,,
" $855,000.00 ",,,,
" $855,000.00 ",,,,
" $855,000.00 ",,,,
" $855,000.00 ",,,,
" $855,000.00 ",,,,
" $855,000.00 ",,,,
" $855,000.00 ",,,,
" $855,000.00 ",,,,
" $856,000.00 ",,,,
" $856,500.00 ",,,,
" $856,600.00 ",,,,
" $857,000.00 ",,,,
" $857,326.00 ",,,,
" $858,000.00 ",,,,
" $858,450.00 ",,,,
" $858,450.00 ",,,,
" $859,000.00 ",,,,
" $859,900.00 ",,,,
" $859,950.00 ",,,,
" $859,990.00 ",,,,
" $860,000.00 ",,,,
" $860,000.00 ",,,,
" $860,000.00 ",,,,
" $860,000.00 ",,,,
" $860,000.00 ",,,,
" $860,000.00 ",,,,
" $860,000.00 ",,,,
" $860,000.00 ",,,,
" $860,000.00 ",,,,
" $860,000.00 ",,,,
" $860,000.00 ",,,,
" $860,000.00 ",,,,
" $861,000.00 ",,,,
" $861,111.00 ",,,,
" $861,990.00 ",,,,
" $862,000.00 ",,,,
" $862,500.00 ",,,,
" $863,000.00 ",,,,
" $863,000.00 ",,,,
" $863,500.00 ",,,,
" $864,000.00 ",,,,
" $864,000.00 ",,,,
" $864,327.00 ",,,,
" $864,500.00 ",,,,
" $865,000.00 ",,,,
" $865,000.00 ",,,,
" $865,000.00 ",,,,
" $865,000.00 ",,,,
" $865,000.00 ",,,,
" $865,000.00 ",,,,
" $865,000.00 ",,,,
" $865,000.00 ",,,,
" $865,000.00 ",,,,
" $865,000.00 ",,,,
" $865,000.00 ",,,,
" $865,000.00 ",,,,
" $865,000.00 ",,,,
" $865,000.00 ",,,,
" $865,000.00 ",,,,
" $865,000.00 ",,,,
" $865,000.00 ",,,,
" $865,000.00 ",,,,
" $865,950.00 ",,,,
" $866,000.00 ",,,,
" $866,059.00 ",,,,
" $866,500.00 ",,,,
" $868,000.00 ",,,,
" $868,500.00 ",,,,
" $868,500.00 ",,,,
" $868,700.00 ",,,,
" $869,000.00 ",,,,
" $869,000.00 ",,,,
" $869,900.00 ",,,,
" $869,950.00 ",,,,
" $870,000.00 ",,,,
" $870,000.00 ",,,,
" $870,000.00 ",,,,
" $870,000.00 ",,,,
" $870,000.00 ",,,,
" $870,000.00 ",,,,
" $870,000.00 ",,,,
" $870,000.00 ",,,,
" $870,000.00 ",,,,
" $870,000.00 ",,,,
" $870,000.00 ",,,,
" $870,000.00 ",,,,
" $870,000.00 ",,,,
" $872,000.00 ",,,,
" $872,500.00 ",,,,
" $873,000.00 ",,,,
" $874,000.00 ",,,,
" $874,950.00 ",,,,
" $875,000.00 ",,,,
" $875,000.00 ",,,,
" $875,000.00 ",,,,
" $875,000.00 ",,,,
" $875,000.00 ",,,,
" $875,000.00 ",,,,
" $875,000.00 ",,,,
" $875,000.00 ",,,,
" $875,000.00 ",,,,
" $875,000.00 ",,,,
" $875,000.00 ",,,,
" $875,000.00 ",,,,
" $875,000.00 ",,,,
" $875,000.00 ",,,,
" $875,000.00 ",,,,
" $875,000.00 ",,,,
" $875,000.00 ",,,,
" $875,000.00 ",,,,
" $875,000.00 ",,,,
" $875,000.00 ",,,,
" $875,000.00 ",,,,
" $875,000.00 ",,,,
" $875,000.00 ",,,,
" $875,000.00 ",,,,
" $875,000.00 ",,,,
" $875,000.00 ",,,,
" $875,909.00 ",,,,
" $876,650.00 ",,,,
" $877,500.00 ",,,,
" $878,000.00 ",,,,
" $879,000.00 ",,,,
" $879,000.00 ",,,,
" $879,000.00 ",,,,
" $879,950.00 ",,,,
" $879,950.00 ",,,,
" $880,000.00 ",,,,
" $880,000.00 ",,,,
" $880,000.00 ",,,,
" $880,000.00 ",,,,
" $880,000.00 ",,,,
" $880,000.00 ",,,,
" $880,000.00 ",,,,
" $880,000.00 ",,,,
" $880,000.00 ",,,,
" $880,000.00 ",,,,
" $880,000.00 ",,,,
" $880,000.00 ",,,,
" $882,990.00 ",,,,
" $883,000.00 ",,,,
" $883,000.00 ",,,,
" $883,000.00 ",,,,
" $883,000.00 ",,,,
" $884,744.00 ",,,,
" $884,900.00 ",,,,
" $885,000.00 ",,,,
" $885,000.00 ",,,,
" $885,000.00 ",,,,
" $885,000.00 ",,,,
" $885,000.00 ",,,,
" $885,000.00 ",,,,
" $885,000.00 ",,,,
" $885,000.00 ",,,,
" $885,000.00 ",,,,
" $886,000.00 ",,,,
" $887,200.00 ",,,,
" $887,250.00 ",,,,
" $888,000.00 ",,,,
" $888,550.00 ",,,,
" $888,990.00 ",,,,
" $889,000.00 ",,,,
" $889,000.00 ",,,,
" $889,000.00 ",,,,
" $889,950.00 ",,,,
" $889,950.00 ",,,,
" $890,000.00 ",,,,
" $890,000.00 ",,,,
" $890,000.00 ",,,,
" $890,000.00 ",,,,
" $890,000.00 ",,,,
" $890,000.00 ",,,,
" $890,000.00 ",,,,
" $890,000.00 ",,,,
" $890,000.00 ",,,,
" $890,000.00 ",,,,
" $890,000.00 ",,,,
" $890,000.00 ",,,,
" $890,000.00 ",,,,
" $890,000.00 ",,,,
" $890,000.00 ",,,,
" $890,000.00 ",,,,
" $890,776.00 ",,,,
" $890,900.00 ",,,,
" $891,000.00 ",,,,
" $891,500.00 ",,,,
" $893,880.00 ",,,,
" $894,000.00 ",,,,
" $895,000.00 ",,,,
" $895,000.00 ",,,,
" $895,000.00 ",,,,
" $895,000.00 ",,,,
" $895,000.00 ",,,,
" $895,000.00 ",,,,
" $895,000.00 ",,,,
" $895,000.00 ",,,,
" $895,000.00 ",,,,
" $895,000.00 ",,,,
" $895,950.00 ",,,,
" $895,990.00 ",,,,
" $896,000.00 ",,,,
" $897,000.00 ",,,,
" $897,500.00 ",,,,
" $898,000.00 ",,,,
" $898,000.00 ",,,,
" $898,000.00 ",,,,
" $898,000.00 ",,,,
" $898,000.00 ",,,,
" $898,000.00 ",,,,
" $898,500.00 ",,,,
" $899,000.00 ",,,,
" $899,000.00 ",,,,
" $899,000.00 ",,,,
" $899,000.00 ",,,,
" $899,000.00 ",,,,
" $899,000.00 ",,,,
" $899,100.00 ",,,,
" $899,900.00 ",,,,
" $900,000.00 ",,,,
" $900,000.00 ",,,,
" $900,000.00 ",,,,
" $900,000.00 ",,,,
" $900,000.00 ",,,,
" $900,000.00 ",,,,
" $900,000.00 ",,,,
" $900,000.00 ",,,,
" $900,000.00 ",,,,
" $900,000.00 ",,,,
" $900,000.00 ",,,,
" $900,000.00 ",,,,
" $900,000.00 ",,,,
" $900,000.00 ",,,,
" $900,000.00 ",,,,
" $900,000.00 ",,,,
" $900,000.00 ",,,,
" $900,000.00 ",,,,
" $900,000.00 ",,,,
" $900,000.00 ",,,,
" $900,000.00 ",,,,
" $900,000.00 ",,,,
" $901,000.00 ",,,,
" $902,000.00 ",,,,
" $902,000.00 ",,,,
" $902,500.00 ",,,,
" $903,000.00 ",,,,
" $905,000.00 ",,,,
" $905,000.00 ",,,,
" $905,000.00 ",,,,
" $905,000.00 ",,,,
" $905,000.00 ",,,,
" $905,000.00 ",,,,
" $905,000.00 ",,,,
" $905,000.00 ",,,,
" $905,000.00 ",,,,
" $905,000.00 ",,,,
" $906,000.00 ",,,,
" $907,000.00 ",,,,
" $907,500.00 ",,,,
" $908,800.00 ",,,,
" $908,950.00 ",,,,
" $908,990.00 ",,,,
" $909,000.00 ",,,,
" $909,500.00 ",,,,
" $909,950.00 ",,,,
" $910,000.00 ",,,,
" $910,000.00 ",,,,
" $910,000.00 ",,,,
" $910,000.00 ",,,,
" $910,000.00 ",,,,
" $910,000.00 ",,,,
" $910,000.00 ",,,,
" $910,000.00 ",,,,
" $910,000.00 ",,,,
" $910,000.00 ",,,,
" $910,000.00 ",,,,
" $910,000.00 ",,,,
" $910,000.00 ",,,,
" $911,000.00 ",,,,
" $911,100.00 ",,,,
" $912,000.00 ",,,,
" $913,000.00 ",,,,
" $913,000.00 ",,,,
" $913,888.00 ",,,,
" $914,500.00 ",,,,
" $915,000.00 ",,,,
" $915,000.00 ",,,,
" $915,000.00 ",,,,
" $915,000.00 ",,,,
" $915,000.00 ",,,,
" $915,000.00 ",,,,
" $915,000.00 ",,,,
" $915,000.00 ",,,,
" $915,000.00 ",,,,
" $915,000.00 ",,,,
" $915,000.00 ",,,,
" $917,500.00 ",,,,
" $919,204.00 ",,,,
" $919,950.00 ",,,,
" $919,990.00 ",,,,
" $920,000.00 ",,,,
" $920,000.00 ",,,,
" $920,000.00 ",,,,
" $920,000.00 ",,,,
" $920,000.00 ",,,,
" $920,000.00 ",,,,
" $920,000.00 ",,,,
" $920,000.00 ",,,,
" $920,000.00 ",,,,
" $920,000.00 ",,,,
" $920,000.00 ",,,,
" $920,000.00 ",,,,
" $920,000.00 ",,,,
" $920,000.00 ",,,,
" $920,000.00 ",,,,
" $920,000.00 ",,,,
" $920,000.00 ",,,,
" $920,000.00 ",,,,
" $921,500.00 ",,,,
" $921,800.00 ",,,,
" $922,755.00 ",,,,
" $923,990.00 ",,,,
" $924,000.00 ",,,,
" $924,000.00 ",,,,
" $925,000.00 ",,,,
" $925,000.00 ",,,,
" $925,000.00 ",,,,
" $925,000.00 ",,,,
" $925,000.00 ",,,,
" $925,000.00 ",,,,
" $925,000.00 ",,,,
" $925,000.00 ",,,,
" $925,000.00 ",,,,
" $925,000.00 ",,,,
" $925,000.00 ",,,,
" $925,000.00 ",,,,
" $925,000.00 ",,,,
" $925,000.00 ",,,,
" $925,000.00 ",,,,
" $925,000.00 ",,,,
" $925,000.00 ",,,,
" $925,850.00 ",,,,
" $925,900.00 ",,,,
" $926,300.00 ",,,,
" $927,000.00 ",,,,
" $928,950.00 ",,,,
" $928,990.00 ",,,,
" $929,000.00 ",,,,
" $929,000.00 ",,,,
" $929,950.00 ",,,,
" $930,000.00 ",,,,
" $930,000.00 ",,,,
" $930,000.00 ",,,,
" $930,000.00 ",,,,
" $930,000.00 ",,,,
" $930,000.00 ",,,,
" $930,000.00 ",,,,
" $930,000.00 ",,,,
" $930,000.00 ",,,,
" $930,000.00 ",,,,
" $930,800.00 ",,,,
" $931,088.00 ",,,,
" $932,800.00 ",,,,
" $932,808.00 ",,,,
" $932,990.00 ",,,,
" $934,000.00 ",,,,
" $935,000.00 ",,,,
" $935,000.00 ",,,,
" $935,000.00 ",,,,
" $935,000.00 ",,,,
" $935,000.00 ",,,,
" $935,000.00 ",,,,
" $935,000.00 ",,,,
" $935,100.00 ",,,,
" $936,000.00 ",,,,
" $936,000.00 ",,,,
" $937,000.00 ",,,,
" $937,500.00 ",,,,
" $938,000.00 ",,,,
" $939,000.00 ",,,,
" $939,000.00 ",,,,
" $940,000.00 ",,,,
" $940,000.00 ",,,,
" $940,000.00 ",,,,
" $940,000.00 ",,,,
" $940,000.00 ",,,,
" $940,000.00 ",,,,
" $940,000.00 ",,,,
" $941,000.00 ",,,,
" $942,990.00 ",,,,
" $943,500.00 ",,,,
" $945,000.00 ",,,,
" $945,000.00 ",,,,
" $946,000.00 ",,,,
" $947,500.00 ",,,,
" $948,000.00 ",,,,
" $949,000.00 ",,,,
" $949,000.00 ",,,,
" $949,880.00 ",,,,
" $949,950.00 ",,,,
" $950,000.00 ",,,,
" $950,000.00 ",,,,
" $950,000.00 ",,,,
" $950,000.00 ",,,,
" $950,000.00 ",,,,
" $950,000.00 ",,,,
" $950,000.00 ",,,,
" $950,000.00 ",,,,
" $950,000.00 ",,,,
" $950,000.00 ",,,,
" $950,000.00 ",,,,
" $950,000.00 ",,,,
" $950,000.00 ",,,,
" $950,000.00 ",,,,
" $950,000.00 ",,,,
" $950,000.00 ",,,,
" $950,000.00 ",,,,
" $950,000.00 ",,,,
" $950,000.00 ",,,,
" $950,000.00 ",,,,
" $950,000.00 ",,,,
" $950,000.00 ",,,,
" $950,000.00 ",,,,
" $950,000.00 ",,,,
" $950,000.00 ",,,,
" $950,000.00 ",,,,
" $950,000.00 ",,,,
" $950,000.00 ",,,,
" $950,000.00 ",,,,
" $950,000.00 ",,,,
" $950,000.00 ",,,,
" $950,000.00 ",,,,
" $950,968.00 ",,,,
" $952,000.00 ",,,,
" $952,000.00 ",,,,
" $952,500.00 ",,,,
" $953,007.00 ",,,,
" $955,000.00 ",,,,
" $955,000.00 ",,,,
" $955,000.00 ",,,,
" $955,500.00 ",,,,
" $957,000.00 ",,,,
" $957,500.00 ",,,,
" $959,000.00 ",,,,
" $959,000.00 ",,,,
" $959,900.00 ",,,,
" $960,000.00 ",,,,
" $960,000.00 ",,,,
" $960,000.00 ",,,,
" $960,000.00 ",,,,
" $960,000.00 ",,,,
" $960,000.00 ",,,,
" $960,000.00 ",,,,
" $961,500.00 ",,,,
" $962,800.00 ",,,,
" $962,800.00 ",,,,
" $963,000.00 ",,,,
" $963,000.00 ",,,,
" $964,000.00 ",,,,
" $965,000.00 ",,,,
" $965,000.00 ",,,,
" $965,000.00 ",,,,
" $965,000.00 ",,,,
" $965,000.00 ",,,,
" $965,000.00 ",,,,
" $965,000.00 ",,,,
" $965,000.00 ",,,,
" $965,000.00 ",,,,
" $965,800.00 ",,,,
" $966,000.00 ",,,,
" $967,000.00 ",,,,
" $968,000.00 ",,,,
" $968,933.00 ",,,,
" $969,950.00 ",,,,
" $969,990.00 ",,,,
" $970,000.00 ",,,,
" $970,000.00 ",,,,
" $970,000.00 ",,,,
" $970,000.00 ",,,,
" $970,000.00 ",,,,
" $970,000.00 ",,,,
" $970,000.00 ",,,,
" $970,000.00 ",,,,
" $971,000.00 ",,,,
" $971,971.00 ",,,,
" $972,000.00 ",,,,
" $972,800.00 ",,,,
" $974,350.00 ",,,,
" $975,000.00 ",,,,
" $975,000.00 ",,,,
" $975,000.00 ",,,,
" $975,000.00 ",,,,
" $975,000.00 ",,,,
" $975,000.00 ",,,,
" $975,000.00 ",,,,
" $975,000.00 ",,,,
" $975,000.00 ",,,,
" $975,000.00 ",,,,
" $975,000.00 ",,,,
" $975,000.00 ",,,,
" $975,000.00 ",,,,
" $975,000.00 ",,,,
" $978,000.00 ",,,,
" $978,000.00 ",,,,
" $978,500.00 ",,,,
" $979,000.00 ",,,,
" $979,500.00 ",,,,
" $979,700.00 ",,,,
" $980,000.00 ",,,,
" $980,000.00 ",,,,
" $980,000.00 ",,,,
" $980,000.00 ",,,,
" $980,000.00 ",,,,
" $980,000.00 ",,,,
" $980,000.00 ",,,,
" $982,000.00 ",,,,
" $982,000.00 ",,,,
" $984,000.00 ",,,,
" $985,000.00 ",,,,
" $985,000.00 ",,,,
" $985,000.00 ",,,,
" $985,000.00 ",,,,
" $985,000.00 ",,,,
" $986,000.00 ",,,,
" $987,000.00 ",,,,
" $988,000.00 ",,,,
" $988,830.00 ",,,,
" $988,990.00 ",,,,
" $989,000.00 ",,,,
" $989,000.00 ",,,,
" $989,900.00 ",,,,
" $989,990.00 ",,,,
" $990,000.00 ",,,,
" $990,000.00 ",,,,
" $990,000.00 ",,,,
" $990,000.00 ",,,,
" $990,000.00 ",,,,
" $990,000.00 ",,,,
" $990,000.00 ",,,,
" $990,400.00 ",,,,
" $992,000.00 ",,,,
" $993,000.00 ",,,,
" $993,500.00 ",,,,
" $994,000.00 ",,,,
" $994,000.00 ",,,,
" $994,900.00 ",,,,
" $995,000.00 ",,,,
" $995,000.00 ",,,,
" $995,000.00 ",,,,
" $995,000.00 ",,,,
" $995,000.00 ",,,,
" $995,000.00 ",,,,
" $996,000.00 ",,,,
" $997,000.00 ",,,,
" $997,950.00 ",,,,
" $998,000.00 ",,,,
" $998,000.00 ",,,,
" $998,000.00 ",,,,
" $998,000.00 ",,,,
" $998,000.00 ",,,,
" $998,000.00 ",,,,
" $998,000.00 ",,,,
" $998,500.00 ",,,,
" $998,500.00 ",,,,
" $999,000.00 ",,,,
" $999,000.00 ",,,,
" $999,000.00 ",,,,
" $999,000.00 ",,,,
" $999,950.00 ",,,,
" $999,950.00 ",,,,
" $999,999.00 ",,,,
" $1,000,000.00 ",,,,
" $1,000,000.00 ",,,,
" $1,000,000.00 ",,,,
" $1,000,000.00 ",,,,
" $1,000,000.00 ",,,,
" $1,000,000.00 ",,,,
" $1,000,000.00 ",,,,
" $1,000,000.00 ",,,,
" $1,000,000.00 ",,,,
" $1,000,000.00 ",,,,
" $1,000,000.00 ",,,,
" $1,000,000.00 ",,,,
" $1,000,000.00 ",,,,
" $1,001,000.00 ",,,,
" $1,003,000.00 ",,,,
" $1,003,000.00 ",,,,
" $1,005,000.00 ",,,,
" $1,005,000.00 ",,,,
" $1,005,000.00 ",,,,
" $1,007,500.00 ",,,,
" $1,008,000.00 ",,,,
" $1,008,000.00 ",,,,
" $1,010,000.00 ",,,,
" $1,010,000.00 ",,,,
" $1,010,000.00 ",,,,
" $1,010,000.00 ",,,,
" $1,010,000.00 ",,,,
" $1,010,800.00 ",,,,
" $1,012,000.00 ",,,,
" $1,013,050.00 ",,,,
" $1,014,250.00 ",,,,
" $1,015,000.00 ",,,,
" $1,015,000.00 ",,,,
" $1,015,000.00 ",,,,
" $1,015,000.00 ",,,,
" $1,017,100.00 ",,,,
" $1,020,000.00 ",,,,
" $1,020,000.00 ",,,,
" $1,020,000.00 ",,,,
" $1,025,000.00 ",,,,
" $1,025,000.00 ",,,,
" $1,027,500.00 ",,,,
" $1,028,000.00 ",,,,
" $1,029,000.00 ",,,,
" $1,029,900.00 ",,,,
" $1,030,000.00 ",,,,
" $1,030,000.00 ",,,,
" $1,030,000.00 ",,,,
" $1,030,000.00 ",,,,
" $1,031,000.00 ",,,,
" $1,033,890.00 ",,,,
" $1,034,500.00 ",,,,
" $1,035,000.00 ",,,,
" $1,035,000.00 ",,,,
" $1,035,000.00 ",,,,
" $1,035,290.00 ",,,,
" $1,035,480.00 ",,,,
" $1,037,000.00 ",,,,
" $1,037,000.00 ",,,,
" $1,038,000.00 ",,,,
" $1,038,000.00 ",,,,
" $1,039,000.00 ",,,,
" $1,040,000.00 ",,,,
" $1,040,000.00 ",,,,
" $1,040,000.00 ",,,,
" $1,040,890.00 ",,,,
" $1,045,000.00 ",,,,
" $1,045,000.00 ",,,,
" $1,045,000.00 ",,,,
" $1,047,000.00 ",,,,
" $1,049,000.00 ",,,,
" $1,049,000.00 ",,,,
" $1,049,990.00 ",,,,
" $1,050,000.00 ",,,,
" $1,050,000.00 ",,,,
" $1,050,000.00 ",,,,
" $1,050,000.00 ",,,,
" $1,050,000.00 ",,,,
" $1,050,000.00 ",,,,
" $1,050,000.00 ",,,,
" $1,050,000.00 ",,,,
" $1,050,000.00 ",,,,
" $1,050,000.00 ",,,,
" $1,050,000.00 ",,,,
" $1,050,000.00 ",,,,
" $1,050,000.00 ",,,,
" $1,050,000.00 ",,,,
" $1,050,000.00 ",,,,
" $1,050,000.00 ",,,,
" $1,050,000.00 ",,,,
" $1,050,000.00 ",,,,
" $1,050,000.00 ",,,,
" $1,051,000.00 ",,,,
" $1,052,000.00 ",,,,
" $1,054,690.00 ",,,,
" $1,055,000.00 ",,,,
" $1,057,000.00 ",,,,
" $1,058,000.00 ",,,,
" $1,060,000.00 ",,,,
" $1,060,000.00 ",,,,
" $1,061,600.00 ",,,,
" $1,062,500.00 ",,,,
" $1,062,500.00 ",,,,
" $1,063,000.00 ",,,,
" $1,065,000.00 ",,,,
" $1,065,000.00 ",,,,
" $1,065,000.00 ",,,,
" $1,065,000.00 ",,,,
" $1,065,000.00 ",,,,
" $1,065,000.00 ",,,,
" $1,065,000.00 ",,,,
" $1,065,000.00 ",,,,
" $1,067,000.00 ",,,,
" $1,068,000.00 ",,,,
" $1,070,000.00 ",,,,
" $1,070,000.00 ",,,,
" $1,070,000.00 ",,,,
" $1,070,000.00 ",,,,
" $1,075,000.00 ",,,,
" $1,075,000.00 ",,,,
" $1,075,000.00 ",,,,
" $1,075,000.00 ",,,,
" $1,075,000.00 ",,,,
" $1,079,000.00 ",,,,
" $1,080,000.00 ",,,,
" $1,080,000.00 ",,,,
" $1,080,000.00 ",,,,
" $1,080,000.00 ",,,,
" $1,080,000.00 ",,,,
" $1,081,000.00 ",,,,
" $1,085,000.00 ",,,,
" $1,085,000.00 ",,,,
" $1,085,000.00 ",,,,
" $1,085,000.00 ",,,,
" $1,085,000.00 ",,,,
" $1,085,000.00 ",,,,
" $1,087,500.00 ",,,,
" $1,088,000.00 ",,,,
" $1,089,000.00 ",,,,
" $1,090,000.00 ",,,,
" $1,090,000.00 ",,,,
" $1,093,000.00 ",,,,
" $1,095,000.00 ",,,,
" $1,095,000.00 ",,,,
" $1,095,000.00 ",,,,
" $1,095,000.00 ",,,,
" $1,096,500.00 ",,,,
" $1,098,000.00 ",,,,
" $1,099,880.00 ",,,,
" $1,100,000.00 ",,,,
" $1,100,000.00 ",,,,
" $1,100,000.00 ",,,,
" $1,100,000.00 ",,,,
" $1,100,000.00 ",,,,
" $1,100,000.00 ",,,,
" $1,100,000.00 ",,,,
" $1,100,000.00 ",,,,
" $1,100,000.00 ",,,,
" $1,100,000.00 ",,,,
" $1,100,000.00 ",,,,
" $1,100,000.00 ",,,,
" $1,100,000.00 ",,,,
" $1,100,000.00 ",,,,
" $1,100,000.00 ",,,,
" $1,100,000.00 ",,,,
" $1,104,500.00 ",,,,
" $1,105,000.00 ",,,,
" $1,105,000.00 ",,,,
